source,odkvar,dbvar,dbtable,15-Sep,16-May
ODK Forms,L_306_1,l_306_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_306_2,l_306_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_307_1,l_307_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_307_2,l_307_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_308_1,l_308_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_308_2,l_308_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_309_1,l_309_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_309_2,l_309_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_310_1,l_310_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_310_2,l_310_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_311_1,l_311_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_311_2,l_311_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_312_1,l_312_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_312_2,l_312_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_313_1,l_313_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_313_2,l_313_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_314_1,l_314_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_314_2,l_314_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_315_1,l_315_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_315_2,l_315_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_316_1,l_316_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_316_2,l_316_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_317_1,l_317_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_317_2,l_317_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_318_1,l_318_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_318_2,l_318_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_319_1,l_319_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_319_2,l_319_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320_1,l_320_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320_2,l_320_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320a_1,l_320a_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320a_2,l_320a_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320b_1,l_320b_1,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,L_320b_2,l_320b_2,household_expenditure,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_02_1,k_02_1,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_02_2,k_02_2,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_03_1,k_03_1,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_03_2,k_03_2,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_04,k_04,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_05_1,k_05_1,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_05_2,k_05_2,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_05a,k_05a,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_06_1,k_06_1,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_06_2,k_06_2,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_item,k_item,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k_item_code,k_item_code,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k1_items,k_item_code,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k1_0112_oth,k_item_other,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k1_0207_oth,k_item_other,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k1_1004_oth,k_item_other,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,k1_1103_oth,k_item_other,household_food,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b02,hh_b02,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b03,hh_b03,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b04,hh_b04,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b05,hh_b05,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b07,hh_b07,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_b08,hh_b08,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,b_name,indid,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,C_name,indid,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,indid,indid,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u_name,indid,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_c01,hh_c01,household_ind,,house_hold_15_may_2016_v1
ODK Forms,hh_c02,hh_c02,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_c03,hh_c03,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_c07,hh_c07,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e04,hh_e04,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e06,hh_e06,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e08,hh_e08,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e22_1,hh_e22_1,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e22_2,hh_e22_2,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e23,hh_e23,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e24_1,hh_e24_1,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e24_2,hh_e24_2,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e25,hh_e25,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e26,hh_e26,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e27,hh_e27,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e28,hh_e28,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e51,hh_e51,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e52,hh_e52,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e64_1,hh_e64_1,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e64_2,hh_e64_2,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e65_1,hh_e65_1,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_e65_2,hh_e65_2,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_hv103,hh_hv103,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_hv104,hh_hv104,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_hv105,hh_hv105,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_hv105_other,hh_hv105_other,household_ind,,house_hold_15_may_2016_v1
ODK Forms,hh_hv105_unit,hh_hv105_unit,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hh_hv105a,hh_hv105a,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u1_01,u1_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u2_01,u2_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u3_01,u3_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u4_01,u4_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u5_01,u5_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u6_01,u6_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u7_01,u7_01,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,u7_01,u7_01_other,household_ind,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_401,n_401,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_402,n_402,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_403,n_403,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_404,n_404,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_405,n_405,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_406,n_406,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_407,n_407,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_408,n_408,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_409,n_409,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_410,n_410,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_411,n_411,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_412,n_412,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_413,n_413,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_414,n_414,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_415,n_415,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_416,n_416,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_417,n_417,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_418,n_418,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_419,n_419,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_420,n_420,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_421,n_421,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_422,n_422,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_423,n_423,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_424,n_424,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_425,n_425,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_426,n_426,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_427,n_427,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_428,n_428,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_429,n_429,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_430,n_430,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_431,n_431,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_432,n_432,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_433,n_433,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_434,n_434,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_435,n_435,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_436,n_436,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_437,n_437,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_438,n_438,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_439,n_439,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_440,n_440,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_441,n_441,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_442,n_442,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_443,n_443,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_444,n_444,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_445,n_445,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_446,n_446,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_447,n_447,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_448,n_448,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_449,n_449,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_450,n_450,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_451,n_451,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_452,n_452,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_453,n_453,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_454,n_454,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_455,n_455,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_456,n_456,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_457,n_457,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_458,n_458,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_459,n_459,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_460,n_460,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_461,n_461,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_462,n_462,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_463,n_463,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_464,n_464,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_465,n_465,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_466,n_466,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_467,n_467,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,N_468,n_468,household_possession,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_01,hv2_10_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_02,hv2_10_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_03,hv2_10_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_04,hv2_10_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_05,hv2_10_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_06,hv2_10_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_07,hv2_10_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_08,hv2_10_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_09,hv2_10_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_10_09_oth,hv2_10_09_oth,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_01,hv2_11_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_02,hv2_11_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_03,hv2_11_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_04,hv2_11_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_05,hv2_11_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_06,hv2_11_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_07,hv2_11_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_08,hv2_11_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_11_09,hv2_11_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_01,hv2_12_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_02,hv2_12_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_03,hv2_12_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_04,hv2_12_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_05,hv2_12_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_06,hv2_12_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_07,hv2_12_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_08,hv2_12_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_12_09,hv2_12_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_01,hv2_13_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_02,hv2_13_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_03,hv2_13_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_04,hv2_13_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_05,hv2_13_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_06,hv2_13_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_07,hv2_13_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_08,hv2_13_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_13_09,hv2_13_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_01,hv2_14_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_02,hv2_14_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_03,hv2_14_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_04,hv2_14_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_05,hv2_14_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_06,hv2_14_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_07,hv2_14_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_08,hv2_14_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_14_09,hv2_14_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_01,hv2_15_01,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_02,hv2_15_02,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_03,hv2_15_03,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_04,hv2_15_04,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_05,hv2_15_05,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_06,hv2_15_06,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_07,hv2_15_07,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_08,hv2_15_08,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,hv2_15_09,hv2_15_09,household_resource,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,j22_02,j22_02,household_water,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,j22_02,j22_02_other,household_water,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
ODK Forms,j22_03,j22_03,household_water,house_hold_17_sep_2015_v1,house_hold_15_may_2016_v1
